#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:EZH2_protein_species_megaalign" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:EZH2_protein_species_megaalign" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:EZH2_protein_species_megaalign">
#                <taxonset id="TaxonSet.EZH2_protein_species_megaalign" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:EZH2_protein_species_megaalign" name="distribution" x="@birthRate.t:EZH2_protein_species_megaalign">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:EZH2_protein_species_megaalign" name="distribution">
#            <parameter id="gammaShape.s:EZH2_protein_species_megaalign" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="ucldStdevPrior.c:EZH2_protein_species_megaalign" name="distribution">
#            <parameter id="ucldStdev.c:EZH2_protein_species_megaalign" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@EZH2_protein_species_megaalign" id="treeLikelihood.EZH2_protein_species_megaalign" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:EZH2_protein_species_megaalign">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:EZH2_protein_species_megaalign" shape="@gammaShape.s:EZH2_protein_species_megaalign" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:EZH2_protein_species_megaalign" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:EZH2_protein_species_megaalign" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:EZH2_protein_species_megaalign" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:EZH2_protein_species_megaalign" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:EZH2_protein_species_megaalign">
#                <LogNormal S="@ucldStdev.c:EZH2_protein_species_megaalign" id="LogNormalDistributionModel.c:EZH2_protein_species_megaalign" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="48" id="rateCategories.c:EZH2_protein_species_megaalign" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:EZH2_protein_species_megaalign" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	mutationRate	gammaShape	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	YuleModel	birthRate
872000	-16799.300061597245	-16788.042894674058	-11.257166923187071	-16788.042894674058	1.583411780370098	1.0	0.6429578900934845	0.9969443039339153	1.2204842998490262	0.7922154604620076	0.9335564973472824	-8.026235433326356	2.3458726248703723
873000	-16797.225118592494	-16789.32573400695	-7.899384585543972	-16789.32573400695	1.2897982140205453	1.0	0.6429578900934845	0.9482362157654067	1.4599398239638792	0.9531285532582261	0.9526816250849931	-4.819056584176744	2.4399739160462746
874000	-16796.31324730573	-16790.626792723462	-5.686454582269359	-16790.626792723462	1.1423680567524246	1.0	0.6429578900934845	0.9249694251133947	1.2893560123460033	0.8162290536196459	0.9179979663493365	-2.67848805767928	2.8438023873264773
875000	-16793.41778601192	-16782.710618328972	-10.707167682946572	-16782.710618328972	1.3553087758366522	1.0	0.6429578900934845	0.9385329442656073	1.3379521979485032	1.2136996170524472	1.0322509827256248	-7.6569830967311425	2.801899503193912
876000	-16797.874458524646	-16788.1597932173	-9.714665307347772	-16788.1597932173	1.6038463099586096	1.0	0.6429578900934845	0.9225996482191094	1.3199456016081226	1.4850285798805403	1.1148624701969123	-6.714085072589565	2.077366404344363
877000	-16794.833248046307	-16785.538149621523	-9.295098424784289	-16785.538149621523	1.5713114366126963	1.0	0.6429578900934845	0.9262154078962604	1.2385583561327675	1.4088807070622347	1.1216703659815614	-6.283249545241398	2.133531916764205
878000	-16798.049178972953	-16791.145205509387	-6.903973463564975	-16791.145205509387	1.391519154274069	1.0	0.6429578900934845	0.9130686617898522	1.2171889764381785	0.950274480347391	1.0415923722011737	-3.9331309234056495	2.249727187522499
879000	-16801.17391145937	-16791.995236116287	-9.178675343081732	-16791.995236116287	1.243099342782575	1.0	0.6429578900934845	0.9635366395444785	1.3218814308158173	1.424521384751868	1.2834379938881215	-6.050913825100496	1.8633741122977583
880000	-16795.44665600038	-16785.668003665516	-9.778652334860636	-16785.668003665516	1.295931618356028	1.0	0.6429578900934845	0.8544034310910836	1.304268362686673	1.0943196873624195	1.0499094382689806	-6.991997968462133	2.37933999328996
881000	-16789.683502391337	-16779.503363680586	-10.180138710749848	-16779.503363680586	1.353834155792954	1.0	0.6429578900934845	0.9233072988353875	1.2270474437225076	1.3295544691536252	1.221816536095536	-7.177352502630262	1.935279867977777
882000	-16788.53935389486	-16780.623062684088	-7.916291210769521	-16780.623062684088	1.2067480910960935	1.0	0.6155212995835144	0.9017653318650279	1.4125579176972358	1.29918874726327	1.1639851513353925	-5.008217970575753	2.528426180765035
883000	-16793.23810425274	-16786.59133500617	-6.646769246570587	-16786.59133500617	1.192850562516313	1.0	0.6155212995835144	0.8625357970007406	1.4957962673436156	1.429127287911287	1.0650094403318362	-3.8618955337475027	2.167264979551467
884000	-16790.360907817005	-16783.660313255343	-6.700594561660424	-16783.660313255343	1.1618355667763485	1.0	0.6155212995835144	0.85254156529524	1.562215105612362	1.4088947348215157	1.152795478963553	-3.9472564276324897	2.856167077126192
885000	-16785.077879720175	-16780.36528195044	-4.712597769737436	-16780.36528195044	1.126481990633056	1.0	0.6155212995835144	0.814795254393908	1.5082292937889286	0.9818738535685938	0.9916498381240896	-2.0789471040547376	2.7044448471505573
886000	-16785.067833220226	-16780.746394627957	-4.3214385922677145	-16780.746394627957	1.059122835529036	1.0	0.6155212995835144	0.8462139283839057	1.4631733369021367	1.116798520745952	1.0648871902717159	-1.5880991628174277	2.526313445728992
887000	-16790.88846937743	-16781.07156589403	-9.816903483398008	-16781.07156589403	1.044871177293721	1.0	0.6155212995835144	0.9318111906593742	1.5570400502234933	1.538015250298116	1.0550750402976448	-6.815065548728722	3.6657072142131906
888000	-16788.214804275234	-16781.499377157357	-6.71542711787528	-16781.499377157357	1.100145087188523	1.0	0.6155212995835144	0.9841555272017679	1.437838372949754	1.6967219079336058	1.1691427358130468	-3.551363665801866	2.605415958975957
889000	-16787.856645094726	-16783.37021302896	-4.486432065766458	-16783.37021302896	0.954369111184614	1.0	0.6155212995835144	0.9907445915914851	1.543628165675008	1.7708898214242188	1.1965014514111025	-1.302043065364963	2.2187350431791057
890000	-16794.269749947944	-16788.597303521776	-5.6724464261678555	-16788.597303521776	0.9850101616840469	1.0	0.6155212995835144	0.9805374482373682	1.5102592606497256	1.6419350781895907	1.201924870168446	-2.5195525655801756	2.9991627631002022
891000	-16788.685140449576	-16787.801177889058	-0.8839625605181489	-16787.801177889058	0.8599618991944272	1.0	0.6155212995835144	0.8074300543681392	1.5506678125030102	1.0657567538816581	0.954472990665287	1.726221798840542	3.236785760305083
892000	-16780.621259579184	-16778.05859845261	-2.562661126571996	-16778.05859845261	0.9494561537389307	1.0	0.6155212995835144	0.882376057265553	1.7593508874684973	1.4513687188969633	1.084752031605088	0.2846343106461253	2.411298490823467
893000	-16793.54889448711	-16789.472987270896	-4.075907216214738	-16789.472987270896	1.0229720583763584	1.0	0.6155212995835144	0.8890258084367333	1.6207513075304727	1.4515349233654113	1.0863313219941964	-1.207742843318894	2.327944385708855
894000	-16783.504138484615	-16782.604152222295	-0.8999862623214514	-16782.604152222295	0.8374335652347152	1.0	0.5547166227502914	0.9502116679349202	1.681892759138931	1.649226548372041	1.1621034511300101	2.098231316134215	3.006564427558373
895000	-16789.208749992453	-16787.107520876907	-2.101229115544529	-16787.107520876907	0.900811123200247	1.0	0.5547166227502914	0.9075226800949272	1.6119460013426825	1.4877217204677216	1.032927727965634	0.7640450806251016	3.8094569575727473
896000	-16787.97113519284	-16783.607683361723	-4.363451831117827	-16783.607683361723	1.0132008875131056	1.0	0.5547166227502914	0.9017904777454687	1.6811121150434205	1.3912023007652237	0.9846807635440047	-1.5161045854547344	1.949559509408289
897000	-16789.871497618573	-16787.189024102583	-2.682473515991434	-16787.189024102583	1.0270376616091736	1.0	0.5547166227502914	0.9532993884719946	1.6734767139877478	1.5812785054975016	1.057119978037144	0.32532286509503017	2.735522359972111
898000	-16786.932386936613	-16781.843932353167	-5.088454583445232	-16781.843932353167	1.1254241119276873	1.0	0.5547166227502914	0.9863738072437396	1.6443441326797827	1.7345126018010335	1.1137607120698452	-1.9783507010509975	2.2834667611788033
899000	-16787.224586164328	-16785.16451446231	-2.060071702016299	-16785.16451446231	1.0300316658597617	1.0	0.5547166227502914	0.9231196296150699	1.6311007406392208	1.4087977530423033	1.0450886967228958	0.8538882401293657	2.839493069754699
900000	-16788.381920206557	-16783.798755558746	-4.583164647809813	-16783.798755558746	1.112403028735046	1.0	0.5547166227502914	0.9152820620106445	1.6893212414044798	1.3708118898175667	1.0133138292418764	-1.6936528959260757	2.3136227586986347
901000	-16786.19199516381	-16784.330475518113	-1.861519645694957	-16784.330475518113	0.9869723776951411	1.0	0.5547166227502914	0.9624989088444504	1.8017278755647397	1.7830823992795846	1.0997367990121378	1.1747872022596013	3.230852482307904
902000	-16794.02206449741	-16790.249343748004	-3.7727207494065724	-16790.249343748004	1.038645246610041	1.0	0.5547166227502914	0.96582196283608	1.7244578867455507	1.8050136207856844	1.1157635399821444	-0.726125723379023	3.6394255818031245
903000	-16782.94055653169	-16781.65984371708	-1.2807128146097817	-16781.65984371708	0.9062757990216028	1.0	0.5547166227502914	0.9567851295616432	1.9133061372820814	2.1752652376290453	1.139706615790103	1.7378913157264213	2.3672471789976917
904000	-16784.95725965339	-16785.04390787179	0.08664821839958048	-16785.04390787179	0.865789004923786	1.0	0.5547166227502914	0.9935606240021254	1.9666793409966605	2.4324582440716083	1.194048433383846	3.218913041685904	3.7815831185010516
905000	-16792.13576771984	-16789.708183134106	-2.4275845857344875	-16789.708183134106	0.9694462295569469	1.0	0.5547166227502914	0.9191288800515164	1.8505968339395966	1.8592490181440562	1.0920096947504718	0.47393095700653465	3.4507956610495847
906000	-16788.20527296396	-16784.54311293343	-3.6621600305320303	-16784.54311293343	1.0774309580585897	1.0	0.5547166227502914	1.0088593024149246	1.6367577351502889	2.003239712191245	1.2026143625884211	-0.48280068779197105	2.565439352025001
907000	-16784.942687901676	-16782.510564362194	-2.4321235394808385	-16782.510564362194	0.9333967314888388	1.0	0.5407317216375926	1.003272109861991	1.6754210565282115	1.9560940203125945	1.1906742716628875	0.7160640727747216	2.7671373627197586
908000	-16786.229299504277	-16781.308212727126	-4.921086777151214	-16781.308212727126	1.0196591724603294	1.0	0.5407317216375926	1.0610216325789972	1.553593205430417	2.1836440556845393	1.2695428936900466	-1.595916311376799	2.959111976104783
909000	-16791.114970900595	-16784.97961695874	-6.135353941856944	-16784.97961695874	1.0633523826560412	1.0	0.5407317216375926	1.0283518649102361	1.4979440239626816	1.8848473600024467	1.2645069085933658	-2.910127767143897	2.5003265145772122
910000	-16795.00068316115	-16784.61466370034	-10.386019460810397	-16784.61466370034	1.3403891645119383	1.0	0.5407317216375926	1.0454313143381344	1.393053237586277	1.5372936695998418	1.2187793703735006	-7.108487199426056	3.079055955359908
911000	-16784.685907472034	-16777.99979901031	-6.686108461723148	-16777.99979901031	1.0755150590665383	1.0	0.5407317216375926	1.0028786395127933	1.4410976659150376	1.4515675300046256	1.1840966297598947	-3.539131744614452	2.58645951139528
912000	-16786.838885612855	-16781.060709883062	-5.778175729792352	-16781.060709883062	0.9802475109520894	1.0	0.6302975181633965	1.0380677274189885	1.5302579996611727	1.5872664455897871	1.1947725391346837	-2.4336134672318157	1.9098354331958498
913000	-16787.240151233003	-16781.640387734762	-5.599763498241842	-16781.640387734762	0.9594187369014021	1.0	0.6302975181633965	1.0380617944086925	1.5936607245619865	2.2513999341679733	1.2464131167033805	-2.255219402583294	2.468699370417976
914000	-16795.09527094032	-16788.140462055144	-6.954808885178155	-16788.140462055144	0.9642306975998838	1.0	0.6302975181633965	1.0636886989833396	1.513161804426977	1.9908357150617308	1.2689114425549968	-3.531933100359709	2.696189926567881
915000	-16799.637924677634	-16793.640798303917	-5.997126373717897	-16793.640798303917	0.9679368967504676	1.0	0.6302975181633965	1.0003096639138152	1.5450104492674104	1.8505596057081661	1.1135592528805107	-2.7684915625671986	2.147101754587509
916000	-16801.043297341774	-16793.997347618715	-7.045949723059836	-16793.997347618715	1.029587294831036	1.0	0.6302975181633965	0.9951865797133238	1.457687638081335	1.5626352192793376	1.1835892001108486	-3.833093635382651	2.6281582385179285
917000	-16793.761069469172	-16788.44584888618	-5.315220582993502	-16788.44584888618	1.0135560736022216	1.0	0.6302975181633965	0.9163402346186921	1.561596328846428	1.1411277034524205	1.000418827456941	-2.346825156448382	2.277140266469431
918000	-16789.26166720264	-16783.654941240176	-5.606725962466733	-16783.654941240176	1.0120846447658822	1.0	0.6302975181633965	0.9205662112096258	1.5640917081978896	1.2862850140602367	1.065228399796596	-2.6251464821914796	2.4573404987193155
919000	-16788.85998645517	-16784.790472929348	-4.069513525820341	-16784.790472929348	0.951550399169013	1.0	0.6302975181633965	0.9124162099600569	1.566951362824647	1.2723461461505727	1.081358686660757	-1.1133688997151943	2.6907284245747336
920000	-16785.229739359518	-16781.44522403805	-3.784515321469338	-16781.44522403805	0.9540604568794664	1.0	0.6302975181633965	0.8798100722261037	1.5967164667673597	1.2496788004375239	1.1175989704723495	-0.9305034751131265	2.995514565808084
921000	-16784.637633980874	-16780.108929165373	-4.5287048155022465	-16780.108929165373	1.047773862776405	1.0	0.6302975181633965	0.8988860004808996	1.5149038354520432	1.138746334021839	1.0943253626536635	-1.614867253558629	2.5480330292941678
922000	-16793.262917291293	-16789.406084178278	-3.856833113016274	-16789.406084178278	1.0283253913166825	1.0	0.6302975181633965	0.9135051163539468	1.5733853162706382	1.4560074962713419	1.2261041416648362	-0.8972880718740974	2.8209850528012614
923000	-16784.603390838216	-16780.18477897635	-4.418611861865874	-16780.18477897635	1.052699971976434	1.0	0.6302975181633965	0.9678811603400519	1.5462824248438958	1.8935781799324773	1.1939471200124692	-1.2900634006447653	2.925634153464832
924000	-16803.116809683263	-16797.123532647023	-5.993277036238078	-16797.123532647023	1.2112500590034003	1.0	0.5633645132320724	0.9637518558690521	1.5750145962150048	2.2816488019056553	1.234656083577518	-2.944442530240508	2.1709669351657506
925000	-16785.809624916936	-16778.614270372444	-7.195354544491012	-16778.614270372444	1.1294798693349852	1.0	0.5633645132320724	0.926130322497767	1.5594055877248374	1.948447445738684	1.187637335643784	-4.263364132680906	3.0398864247348945
926000	-16800.856732092703	-16793.229554045764	-7.627178046937962	-16793.229554045764	1.233037362009868	1.0	0.5633645132320724	0.9604512923990317	1.501256153026256	2.1456844421985464	1.134701513457252	-4.588565461048075	1.8626433994623497
927000	-16787.205837642618	-16779.403101448843	-7.802736193775523	-16779.403101448843	1.2621643418528954	1.0	0.5633645132320724	0.9820602250942612	1.3800507792056738	1.3413077446450274	1.2067099369806293	-4.697297301267476	2.0008448240413865
928000	-16788.819344356732	-16781.55221139056	-7.267132966173058	-16781.55221139056	1.2331410180345435	1.0	0.5633645132320724	0.9750164532851312	1.3434180952376376	1.4781671884164707	1.1786010117621564	-4.183452187632851	1.9976433407272616
929000	-16787.4126714024	-16777.396172428696	-10.016498973702193	-16777.396172428696	1.287944453041129	1.0	0.5633645132320724	1.110979478659582	1.3404384167453585	1.678598609759777	1.4240502903412116	-6.516698862217281	1.7414141860996715
930000	-16785.89496685394	-16776.97795735947	-8.917009494468035	-16776.97795735947	1.3147739358208355	1.0	0.5633645132320724	1.0123441415848131	1.3550214246912065	1.4937661585019453	1.2141167458574353	-5.718289666521558	1.715292519377573
931000	-16789.170341247216	-16780.217801912906	-8.952539334308366	-16780.217801912906	1.261650471413395	1.0	0.5633645132320724	1.0245102801157442	1.380016493082956	1.542457889889402	1.2517233817993445	-5.716462629677224	2.6214944386641514
932000	-16787.7988342969	-16779.55361534822	-8.245218948681096	-16779.55361534822	1.2758725107018254	1.0	0.5633645132320724	1.0792486275290794	1.4142262885776211	1.7745385020532423	1.3322640931198195	-4.841846633374961	2.380856999865632
933000	-16791.734744420206	-16780.295010011945	-11.439734408259348	-16780.295010011945	1.4332315044654147	1.0	0.5633645132320724	1.0127440524569196	1.3464924280711783	1.5753221292644803	1.269976380957307	-8.239785581112425	2.6848386532632458
934000	-16800.50284135838	-16792.06874330148	-8.434098056900345	-16792.06874330148	1.2871574621729813	1.0	0.5633645132320724	1.0460351406578268	1.2726436224034559	1.253272552879914	1.165669231046766	-5.132086049093632	2.440138520742295
935000	-16796.347619156437	-16787.566853540506	-8.780765615931054	-16787.566853540506	1.306484677250325	1.0	0.5633645132320724	1.1276088281497774	1.379104863114537	1.5082377494717873	1.2309951607705933	-5.2305814899740595	2.3524797670588153
936000	-16786.67465003005	-16778.79597239968	-7.878677630371813	-16778.79597239968	1.2353700032601005	1.0	0.5633645132320724	1.0746530113092256	1.3961462567145235	1.3498573425202456	1.2485375254900972	-4.489303518120539	2.0789942965205124
937000	-16790.41131934364	-16782.734368074965	-7.676951268674153	-16782.734368074965	1.3274831313816982	1.0	0.5502003231572358	1.0192179738166702	1.3956075132414467	1.1940456590192003	1.1083359278736495	-4.47028103615695	1.9826472704467557
938000	-16785.669968465856	-16779.426063854033	-6.243904611822249	-16779.426063854033	1.2076274330048655	1.0	0.5502003231572358	0.9386238672350886	1.4533134532729908	1.106652037927996	1.0461884399691999	-3.286194911613173	2.7590124380447465
939000	-16795.20782082849	-16787.185942630815	-8.02187819767789	-16787.185942630815	1.3207777575582431	1.0	0.5502003231572358	0.9865129250904222	1.4211996088490724	1.2948059977635413	1.167916919084249	-4.915861406581028	2.167977788218466
940000	-16804.268538494907	-16795.88970320604	-8.378835288866991	-16795.88970320604	1.3402651418000622	1.0	0.5502003231572358	0.9785119019711708	1.39890264999068	1.296791669257492	1.202875508815073	-5.297518325767235	2.0505268580409184
941000	-16803.81931224866	-16793.87587212192	-9.943440126737249	-16793.87587212192	1.3964789050292925	1.0	0.5502003231572358	0.9043674482842397	1.4190809369341146	1.088693258853259	1.065142143884249	-7.092547648071413	2.114735361272702
942000	-16794.87647520539	-16784.16805789408	-10.70841731131165	-16784.16805789408	1.370243671134415	1.0	0.5502003231572358	0.966737450699487	1.3343659516135935	1.1274788549567758	1.1023283686277134	-7.663505192836308	2.6412226927230518
943000	-16797.517542334983	-16787.251405712006	-10.266136622978129	-16787.251405712006	1.3116138599548635	1.0	0.5502003231572358	0.985505158178636	1.31090685133565	1.306011825628239	1.1500293371036727	-7.163229215454855	1.995270118938233
944000	-16792.582350551966	-16782.355373987204	-10.226976564761319	-16782.355373987204	1.3633811952198995	1.0	0.5502003231572358	1.0581014368765411	1.266247637476298	1.2384885065693736	1.1813057051009281	-6.901252872905723	2.4062968417390227
945000	-16786.991800078627	-16779.069760567647	-7.92203951097949	-16779.069760567647	1.2647544510526345	1.0	0.5502003231572358	0.9893254703161828	1.326896281455735	1.1164001694936825	1.0664323103367044	-4.807347376753478	2.397294288901533
946000	-16792.62666375983	-16783.678671333055	-8.947992426777308	-16783.678671333055	1.2811401573362884	1.0	0.5502003231572358	0.9165917691420504	1.3998056528664273	1.1321159533886191	1.0762546222269833	-6.058909193460907	1.9921665099388592
947000	-16792.281557718794	-16784.62299359788	-7.658564120913676	-16784.62299359788	1.1667137328293415	1.0	0.5502003231572358	0.8721288540860055	1.3900664125740345	0.976399166883899	0.9311503720736433	-4.908799826063494	2.236512832743464
948000	-16792.52318209766	-16785.10374633718	-7.419435760479924	-16785.10374633718	1.2167311427251117	1.0	0.5211053567883652	0.9290154309755206	1.3999275141895822	1.0307092901781905	1.0296047497501088	-4.52071786520349	2.121158752916926
949000	-16797.468028876796	-16787.812592035443	-9.655436841353067	-16787.812592035443	1.3323182291755578	1.0	0.5211053567883652	0.8924987026449673	1.3347180604464393	1.3322330438193624	1.045535711488331	-6.870799679806984	2.011956488324598
950000	-16792.658045005366	-16783.21465060792	-9.44339439744609	-16783.21465060792	1.2075275238014314	1.0	0.5211053567883652	0.9638867416187875	1.4098525512960356	1.5644181597791418	1.213992673915221	-6.436401418758977	1.754467870276783
951000	-16790.908923412677	-16781.47286367875	-9.436059733927005	-16781.47286367875	1.1919249524416446	1.0	0.5844519696088352	0.9364441861920816	1.3452400661141548	1.2953439096728234	1.1892007407848713	-6.450876241145243	2.1540115894923035
