#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:EZH2_protein_megaalign_02" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:EZH2_protein_megaalign_02" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:EZH2_protein_megaalign_02" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:EZH2_protein_megaalign_02">
#                <taxonset id="TaxonSet.EZH2_protein_megaalign_02" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:EZH2_protein_megaalign_02" name="distribution" x="@BDBirthRate.t:EZH2_protein_megaalign_02">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:EZH2_protein_megaalign_02" name="distribution" x="@BDDeathRate.t:EZH2_protein_megaalign_02">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:EZH2_protein_megaalign_02" name="distribution">
#            <parameter id="gammaShape.s:EZH2_protein_megaalign_02" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="ucldStdevPrior.c:EZH2_protein_megaalign_02" name="distribution">
#            <parameter id="ucldStdev.c:EZH2_protein_megaalign_02" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@EZH2_protein_megaalign_02" id="treeLikelihood.EZH2_protein_megaalign_02" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:EZH2_protein_megaalign_02">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:EZH2_protein_megaalign_02" shape="@gammaShape.s:EZH2_protein_megaalign_02" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:EZH2_protein_megaalign_02" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:EZH2_protein_megaalign_02" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:EZH2_protein_megaalign_02" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:EZH2_protein_megaalign_02" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:EZH2_protein_megaalign_02">
#                <LogNormal S="@ucldStdev.c:EZH2_protein_megaalign_02" id="LogNormalDistributionModel.c:EZH2_protein_megaalign_02" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="48" id="rateCategories.c:EZH2_protein_megaalign_02" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:EZH2_protein_megaalign_02" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	mutationRate	gammaShape	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
45000	-16873.515694437254	-16823.518225451597	-49.99746898565649	-16823.518225451597	6.307401816674231	1.0	0.5561353552920196	1.715393405225818	0.3668728570744445	0.30951724044841533	1.5501759903672943	-37.814495090286464	0.30222684221108875	0.6613825830980953
46000	-16863.46164109863	-16815.006895982595	-48.45474511603592	-16815.006895982595	5.905027176824047	1.0	0.5561353552920196	1.715393405225818	0.3906515797464234	0.40120199119613403	1.7768306076542586	-36.2717712206659	0.3588920702950411	0.622027178389421
47000	-16873.2840684171	-16824.2434396346	-49.04062878249879	-16824.2434396346	5.807837891727383	1.0	0.5496048891492489	1.7329213231529699	0.3898825757831996	0.39431811557958313	1.813626694142562	-36.81360823401074	0.41008475501572433	0.21197079833495255
48000	-16866.268422768495	-16821.3431978636	-44.92522490489532	-16821.3431978636	4.440900323339367	1.0	0.5496048891492489	1.7198714812349276	0.4437686756683539	0.40451975543249574	1.7096842002935961	-32.735855374731536	0.6434723315853736	0.008317682088084246
49000	-16860.386045125186	-16815.74912341189	-44.63692171329474	-16815.74912341189	4.437280951474629	1.0	0.5496048891492489	1.6753113837871039	0.4635060022203676	0.4162855770977362	1.643511902313354	-32.57631793636818	0.4521384421495968	0.5315293548524892
50000	-16862.250554727718	-16817.527459684454	-44.723095043262255	-16817.527459684454	4.329391353257542	1.0	0.5496048891492489	1.6756573211284	0.4663790200084879	0.39750200349464315	1.611639319360958	-32.661490375260286	0.4813486271777915	0.2638240821997235
51000	-16860.410380772388	-16817.382878462115	-43.0275023102738	-16817.382878462115	4.223690671354228	1.0	0.5496048891492489	1.6747903267700583	0.4933267794749337	0.3897199953012301	1.6341783325029005	-30.968406130459677	0.6506061441177879	0.3312562276782062
52000	-16870.33031319861	-16825.404298328493	-44.92601487011792	-16825.404298328493	4.53554454714163	1.0	0.5769725537999691	1.6827866078934204	0.4797393419461771	0.3678970525552815	1.6799731011425598	-32.816419923972035	0.4743629878918008	0.3873457752208652
53000	-16872.99764303475	-16826.37404210141	-46.62360093333864	-16826.37404210141	4.789517586566873	1.0	0.5221380723051336	1.668644412433511	0.46982539949941654	0.3499344896164901	1.7270030851966502	-34.60975718411623	0.79550805287371	0.4290199892635165
54000	-16871.62128590911	-16821.131665931785	-50.489619977324864	-16821.131665931785	5.896880302944703	1.0	0.5221380723051336	1.7594574345234502	0.41810112878954575	0.32779283280642374	1.854529955519771	-38.213585154559816	0.5028991009628575	0.27010988388997925
55000	-16871.89647504754	-16822.235546121672	-49.66092892586668	-16822.235546121672	5.5082113147418506	1.0	0.5221380723051336	1.805261632696034	0.3753323984618114	0.31920833048770464	1.868970668736097	-37.25312412739706	0.45945938615771414	0.22607714511872498
56000	-16863.115475592203	-16812.106034773748	-51.00944081845418	-16812.106034773748	5.737584073461733	1.0	0.5221380723051336	1.7978206005974415	0.3699604996642107	0.3251060687640406	1.8354535088143518	-38.623021887425494	0.45782549398685823	0.4905506713741677
57000	-16877.6124365955	-16829.200231485884	-48.412205109615456	-16829.200231485884	4.891389206297773	1.0	0.5221380723051336	1.7002865980539381	0.4172358928036402	0.3411456377915327	1.7204032279218464	-36.30685799208042	0.7857121002724367	0.22300670271752296
58000	-16869.566715008317	-16822.957113508826	-46.60960149948974	-16822.957113508826	5.059799022247901	1.0	0.5221380723051336	1.7117206453755334	0.40942927780022026	0.3507071642634251	1.6913324974043846	-34.471228759952695	0.45751360355491405	0.48295817321673096
59000	-16865.34223609458	-16818.146524350435	-47.195711744143644	-16818.146524350435	5.030905326595304	1.0	0.5221380723051336	1.7222408797696416	0.4341125028736312	0.3618200999315753	1.650591934715473	-35.02697095445098	0.21987292343369738	0.8001856689218253
60000	-16867.867112626816	-16820.559818023838	-47.30729460297732	-16820.559818023838	4.847115034479107	1.0	0.5221380723051336	1.7417606267073968	0.4380124787289023	0.3596768011714315	1.628056465490024	-35.082252830065045	0.4855421261243453	0.4485214641171042
61000	-16858.18105575659	-16813.04984641977	-45.131209336822934	-16813.04984641977	4.100328496055328	1.0	0.5221380723051336	1.6725040186890747	0.45596984128905926	0.3820727020839811	1.6143894021245475	-33.1061955764006	1.0130604755432049	0.06332465476789528
62000	-16855.65125610959	-16810.420759692606	-45.23049641698602	-16810.420759692606	4.274943669808073	1.0	0.5221380723051336	1.7131741441074142	0.4297758277680754	0.38072329364976404	1.5757999925628714	-33.08792693023287	0.5932359418708245	0.1407940982492378
63000	-16856.701524742803	-16804.190215747316	-52.51130899548842	-16804.190215747316	4.784909178737505	1.0	0.5221380723051336	1.827093552930046	0.38824535333374444	0.376779199108152	1.7878858029468652	-40.0408031621287	0.6125007376863414	0.6424249078896554
64000	-16854.939425356373	-16803.889310079856	-51.05011527651632	-16803.889310079856	5.223205995893765	1.0	0.5221380723051336	1.9250425975038825	0.356535968952158	0.9175713143749769	2.1162342514025765	-38.29908835961617	0.2882204006904793	0.6916458372278641
65000	-16859.735269052686	-16803.004336237893	-56.73093281479389	-16803.004336237893	6.428726126443763	1.0	0.5221380723051336	1.996017551358192	0.32863236971531046	0.8877257015780826	2.220100487562683	-43.777389753466025	0.22674269807839065	0.6611537206050854
66000	-16850.28453331417	-16797.683332022425	-52.601201291746705	-16797.683332022425	5.58622319552823	1.0	0.5221380723051336	1.9506590879546024	0.33146508039560835	0.5284228534605722	1.9170529934140002	-39.77701181427706	0.24802348789106166	0.6081628495290716
67000	-16857.08044998245	-16803.411505167485	-53.66894481496713	-16803.411505167485	5.778903894855083	1.0	0.5221380723051336	1.950820436801447	0.3241868767059687	0.5308277695803666	1.95292107741894	-40.844294767287764	0.1797098720923225	0.7470347176538317
68000	-16854.597413485804	-16803.066146341054	-51.5312671447502	-16803.066146341054	5.382447684877058	1.0	0.5221380723051336	1.9633601924416546	0.3430425125366575	0.5516409506469467	1.9066962463518065	-38.67083196363952	0.3246639034227952	0.6319055203854536
69000	-16866.084612599523	-16809.152707378515	-56.93190522100978	-16809.152707378515	6.051492941008478	1.0	0.5221380723051336	1.971575640676697	0.32202846436018373	0.5137380901644143	1.9891774056135068	-44.0480355295753	0.29465912447827947	0.020231736106510568
70000	-16868.329003469324	-16811.494760942423	-56.834242526898564	-16811.494760942423	6.942074166650054	1.0	0.5221380723051336	1.964502079659118	0.3015908710953015	0.5052629161486466	2.0587582925836725	-43.97054963942407	0.3761379048555111	0.5208225943914769
71000	-16852.308340438605	-16796.882245087196	-55.426095351409636	-16796.882245087196	6.190030654999661	1.0	0.5221380723051336	1.9695088027023246	0.30795025732607517	0.8850137099590603	2.372283568850394	-42.548120546046164	0.39839427058723165	0.6542873704133465
72000	-16857.46565807206	-16799.9650980688	-57.50056000326131	-16799.9650980688	7.102625721454775	1.0	0.5221380723051336	1.9877003184198359	0.31573609044720397	0.49665787613736545	2.051473236658028	-44.57071795944383	0.4376090920321232	0.1268593963689609
73000	-16846.767080199006	-16792.586298468814	-54.180781730191676	-16792.586298468814	6.280270883591506	1.0	0.5221380723051336	1.9378002942487689	0.3197204950467516	0.5158307064439961	2.007545424982135	-41.39330784647559	0.3100354993552848	0.6475376979803754
74000	-16852.08960880798	-16798.68382380076	-53.40578500721903	-16798.68382380076	6.239564857361816	1.0	0.5221380723051336	1.9315618959249716	0.3139887373998842	0.5165458866367557	2.0672587018569586	-40.636130851027076	0.3228475869873307	0.47757712981513023
75000	-16859.750474197528	-16803.703023116002	-56.04745108152691	-16803.703023116002	6.546372285639016	1.0	0.5221380723051336	1.954272487580423	0.28929227400221863	0.515789762268089	2.027519379268856	-43.212947910134254	0.5706689915508102	0.28671814676781227
76000	-16861.977335583182	-16806.391989770986	-55.58534581219776	-16806.391989770986	6.546372285639016	1.0	0.5826742442308154	1.954272487580423	0.3147550150471675	0.8964965261917479	2.3379151557921367	-42.69030646887942	0.26106987655442526	0.38710472253927397
77000	-16859.61298633201	-16803.98199295198	-55.63099338003045	-16803.98199295198	6.625080778403258	1.0	0.5826742442308154	1.954272487580423	0.33625856524785597	0.5186185087073933	2.120930492867462	-42.735954036712116	0.42175086203456436	0.26965660624355703
78000	-16863.786887710718	-16812.707742686962	-51.07914502375697	-16812.707742686962	5.316088240225154	1.0	0.5826742442308154	1.9520075618871027	0.3659299263084902	0.534419211547465	2.0172201668865664	-38.19057025293243	0.4346252016360582	0.22018248402216264
79000	-16865.03623578856	-16813.088233262322	-51.9480025262367	-16813.088233262322	5.5298893203072765	1.0	0.5283759143034118	1.9644107760788545	0.36559644260948454	0.8978944520181844	2.436180362248825	-39.078332272329064	0.41307133726929807	0.4999538602684408
80000	-16859.756052361034	-16808.918419705595	-50.837632655437666	-16808.918419705595	5.3800039393674375	1.0	0.5283759143034118	1.967902831638584	0.36863735560904476	0.30253714473705534	2.026435304948904	-37.95800079280505	0.431336281162439	0.37680739745539643
81000	-16860.127469551273	-16806.42422543846	-53.703244112815675	-16806.42422543846	5.854336386001137	1.0	0.5283759143034118	2.0256908476389235	0.35956509087583194	0.29345325473418343	2.0430768731353015	-40.658970038525986	0.4958135773930502	0.23994162801599017
82000	-16857.624726683538	-16803.53420044015	-54.09052624338943	-16803.53420044015	6.11183153713946	1.0	0.5283759143034118	2.013040867365611	0.350929044843994	0.29163688788320713	1.9845132141664241	-41.082260080223755	0.3060408464934782	0.38694174089761185
83000	-16867.212120856886	-16811.155446324	-56.05667453288751	-16811.155446324	6.6381144225954385	1.0	0.5283759143034118	2.015787138489368	0.3322605297036515	0.3099579042534483	1.998179053726178	-43.04058962771267	0.2197250832157436	0.5525906345425535
84000	-16855.954893598704	-16796.84163646825	-59.113257130454755	-16796.84163646825	7.299529231929795	1.0	0.5283759143034118	2.131368805319128	0.27259614012187305	0.25333070543519115	2.201102846825891	-45.76885375014478	0.2393762836877467	0.38712510711932174
85000	-16861.296211431283	-16803.824711943053	-57.47149948822923	-16803.824711943053	6.837079236411302	1.0	0.5283759143034118	2.109817064300094	0.2610125705439245	0.25285461902925815	2.185831421264103	-44.18820817027978	0.24252517462261503	0.6704451348488614
86000	-16856.30269606809	-16800.058238088513	-56.24445797957887	-16800.058238088513	6.864737975511459	1.0	0.5283759143034118	2.109817064300094	0.2905708999116344	0.2556780454654578	2.1015361277109226	-42.96116666162942	0.20091116388005095	0.6545219529702884
87000	-16868.20950163827	-16810.431012556503	-57.77848908176713	-16810.431012556503	7.038632395654436	1.0	0.5283759143034118	2.0950127513787464	0.29609258562841984	0.2579246732279675	2.178266498592779	-44.53720461223476	0.4025247044357448	0.4911387424750257
88000	-16863.551253871232	-16803.811681786905	-59.73957208432645	-16803.811681786905	7.906731949602965	1.0	0.5283759143034118	2.1310239600517003	0.2711328640268957	0.24240832891165276	2.2333280459213727	-46.39614617324122	0.36577878475315706	0.41475635557773627
89000	-16864.27989128267	-16804.07979348374	-60.20009779892967	-16804.07979348374	8.17266589826077	1.0	0.5283759143034118	2.1310239600517003	0.2664302953765649	0.2423915641675765	2.2837458156895845	-46.85667188784444	0.317888119883648	0.10901215254534134
90000	-16857.794144161362	-16795.63504731614	-62.1590968452208	-16795.63504731614	9.280072572217707	1.0	0.5283759143034118	2.1310239600517003	0.23755320055795245	0.1348487089916719	1.8867736867463971	-48.815670934135575	0.3129197520425794	0.35745883065841366
91000	-16861.289816688837	-16798.682387793237	-62.60742889559921	-16798.682387793237	8.9385381016439	1.0	0.5283759143034118	2.1138240967014084	0.26191044397145063	0.1456809252570647	1.8551268511519818	-49.31277164016084	0.35302441715612115	0.545400573530881
92000	-16876.87682363545	-16813.790773748155	-63.08604988729663	-16813.790773748155	9.989255095935436	1.0	0.5283759143034118	2.208541719692378	0.21393823121956973	0.1292995440431659	1.867972057821528	-49.5231947469467	0.1989673480121332	0.7011619437224549
93000	-16867.112206454436	-16800.428981086414	-66.68322536802364	-16800.428981086414	11.771873127868345	1.0	0.5283759143034118	2.179669660705115	0.21051209395576803	0.12888925878242902	1.8749866194843146	-53.2020297785027	0.17036690474241786	0.5811816381926392
94000	-16862.907363738632	-16798.357689556524	-64.54967418210758	-16798.357689556524	10.073744135921746	1.0	0.5283759143034118	2.1854421380103775	0.21494319465418255	0.1325352522659903	1.8543369898339541	-51.052145760698345	0.225635374829253	0.5213765666973696
95000	-16864.926086433603	-16799.59674328811	-65.3293431454925	-16799.59674328811	11.232284436337972	1.0	0.5283759143034118	2.1854421380103775	0.1906464635395285	0.1450996493665249	1.9435097397806433	-51.83181472408326	0.3631311445482192	0.18732773884011983
96000	-16870.092616860387	-16804.349720133658	-65.74289672672836	-16804.349720133658	10.778145532117458	1.0	0.5283759143034118	2.1854421380103775	0.20701582209225888	0.14006682751196312	1.9073922484003214	-52.24536830531912	0.3260818998621791	0.02851481035317977
97000	-16850.589935526084	-16781.170590545946	-69.41934498013825	-16781.170590545946	12.155621190712239	1.0	0.5283759143034118	2.1892588709758884	0.1770403490069986	0.13562897398340623	2.0417805747266584	-55.911019137487564	0.3150822230743837	0.10142349227516385
98000	-16850.35044050132	-16784.435150621972	-65.91528987934834	-16784.435150621972	11.327340872807056	1.0	0.5283759143034118	2.1859695143465245	0.16958994929842192	0.13485652828598557	2.0626026902960373	-52.41626944285698	0.17213021636597653	0.793950054759944
99000	-16848.973783267626	-16786.921751188664	-62.052032078960416	-16786.921751188664	9.809228305222788	1.0	0.5283759143034118	2.093182496910172	0.2044883385684261	0.15599735524916683	1.8801045634202622	-48.81594249858829	0.24190443359437888	0.44612110456953896
100000	-16855.932885656028	-16789.415105358716	-66.5177802973127	-16789.415105358716	10.937089623863567	1.0	0.5283759143034118	2.146800701297457	0.17992030706730014	0.15289852266021897	1.9003678190255775	-53.129647249562964	0.2712367483834679	0.17874830537939673
101000	-16844.630418332443	-16779.530210746765	-65.1002075856792	-16779.530210746765	11.025708009651579	1.0	0.5283759143034118	2.109937642805517	0.19065398300953665	0.14878994330257175	1.8509382825564706	-51.81657422289434	0.2737274546897419	0.3866895931450682
102000	-16854.566482057508	-16789.085043413048	-65.4814386444607	-16789.085043413048	11.268204366250005	1.0	0.5283759143034118	2.1506604811834635	0.19285031716344342	0.12953852553032946	1.8836061003841842	-52.082371795146244	0.23558422052614275	0.11500627595053249
103000	-16855.49905671388	-16790.16969888047	-65.32935783341158	-16790.16969888047	10.922000981899492	1.0	0.5283759143034118	2.1506604811834635	0.18481835102213512	0.12990228777264592	1.9004815727902487	-51.93029098409713	0.2978641100612903	0.4420340254199916
104000	-16849.14499644183	-16785.088700560427	-64.0562958814031	-16785.088700560427	10.687241831542707	1.0	0.5283759143034118	2.1506604811834635	0.20515081351055864	0.1332172575169917	1.924447955036356	-50.657229032088644	0.341858441022725	0.04932446387250056
105000	-16852.23654197325	-16784.269051158386	-67.96749081486227	-16784.269051158386	12.433952290364276	1.0	0.5283759143034118	2.161537317468772	0.18258601955474058	0.08228429324646445	1.6552282040506028	-54.53762053925689	0.29608510829301565	0.03570909862595666
106000	-16851.228737960297	-16788.435495882142	-62.79324207815385	-16788.435495882142	10.191012076379055	1.0	0.5283759143034118	2.1363420912375	0.19518991365772248	0.09939762315468499	1.6703443210342703	-49.434743180595405	0.2766385080919088	0.44707257734667016
107000	-16848.614845213062	-16784.7268370159	-63.88800819716053	-16784.7268370159	11.260093924334006	1.0	0.531523609896139	2.110612251037479	0.20945297484035322	0.12004111410904178	1.6851668642918711	-50.59931350652523	0.18538884055493504	0.5465969460153969
108000	-16847.894151369746	-16785.103244789774	-62.790906579972074	-16785.103244789774	10.873317578276687	1.0	0.531523609896139	2.04378860791081	0.23482485020015958	0.17134454758715034	1.8444601474183222	-49.69200106662142	0.2179403352098539	0.5509513626068194
109000	-16835.741702335636	-16775.935884309234	-59.805818026401425	-16775.935884309234	9.893297483993422	1.0	0.5591022718870713	2.0147241961280207	0.22584649592997333	0.1777869131743131	1.8012509265770058	-46.762032900898994	0.29935135259861984	0.2609046801264963
110000	-16845.55360138422	-16785.58230594226	-59.971295441962326	-16785.58230594226	10.038006987440813	1.0	0.5591022718870713	1.9966420395792348	0.24683347958052462	0.1869882682655125	1.7987755297597803	-46.979008945583274	0.22872906111348798	0.587070123970525
111000	-16847.209056313597	-16787.25540787591	-59.95364843768669	-16787.25540787591	9.595700104590671	1.0	0.5591022718870713	1.9966420395792348	0.2539292581790722	0.1954725716744794	1.7341645747419725	-46.961361941307636	0.3110995171418574	0.11394759839754466
112000	-16841.090336237652	-16781.942265906364	-59.148070331288714	-16781.942265906364	9.106679685979122	1.0	0.5591022718870713	2.0047578153034444	0.25343738291841894	0.18800992034703418	1.684090667530623	-46.132665185077606	0.37032683345052547	0.22917966854154914
113000	-16850.010596680542	-16788.212550595465	-61.7980460850789	-16788.212550595465	11.15560073602311	1.0	0.5591022718870713	2.0352662917398523	0.24310972376552545	0.27403425355154876	1.865209386082428	-48.69580129792876	0.11514866855461157	0.8280618645830925
114000	-16842.837747255264	-16787.017554112754	-55.820193142509574	-16787.017554112754	9.274059235512373	1.0	0.5524376745549751	1.9199442415131707	0.26931263120238064	0.4316794663481141	1.863286721728909	-43.053437558160724	0.08980545439750004	0.8993890899579132
115000	-16832.522546309592	-16778.696557871925	-53.82598843766644	-16778.696557871925	8.83423602373384	1.0	0.5524376745549751	1.884850297145524	0.31175400187955626	0.44401133754097816	1.8497417562223788	-41.15961921517165	0.21734614644558226	0.7756231373169968
116000	-16833.88604713681	-16779.36087793353	-54.525169203281244	-16779.36087793353	8.321058602508728	1.0	0.5524376745549751	1.9214692744507067	0.2901441916810461	0.5471711026474174	1.9473095350071705	-41.75405478510398	0.4392567252858806	0.3163697205849122
117000	-16830.61694498693	-16776.38438893446	-54.232556052468375	-16776.38438893446	8.31639861966031	1.0	0.5798838020807255	1.8961131546536454	0.28700607727654337	3.8195518014607863	3.396059694212769	-41.50650614469607	0.3292952279465058	0.6132515422960066
118000	-16842.714576452847	-16783.240794889207	-59.473781563640266	-16783.240794889207	10.365723172470437	1.0	0.5798838020807255	1.981151445531709	0.2648818315931233	0.924755331699761	2.2086095664911474	-46.5048613088274	0.27935726364578506	0.7304526789895229
119000	-16838.660407516694	-16781.814236393646	-56.84617112304969	-16781.814236393646	8.088422619468911	1.0	0.5798838020807255	2.0009179277265936	0.2622404862009793	0.9070284148397278	2.5425796824475433	-43.82092183039392	0.2255396169633222	0.6408650842404181
120000	-16837.931480443614	-16780.21319519768	-57.71828524593323	-16780.21319519768	8.188982647768622	1.0	0.5798838020807255	1.9250388508417073	0.2833630688919363	0.917038866597006	2.536012583445859	-44.90952330590773	0.11678477040453793	0.7478759794369702
121000	-16848.980518891414	-16788.539560413363	-60.440958478049936	-16788.539560413363	9.364717384949733	1.0	0.5798838020807255	1.972351492804809	0.2582671985531889	0.5164936765309257	2.2496544694209635	-47.49713035807698	0.06294170192581819	0.8600465744317688
122000	-16835.538908469898	-16777.25089258468	-58.28801588521551	-16777.25089258468	9.08409340606464	1.0	0.5689301577552925	1.9912741099704312	0.23781774084518129	0.886466433707192	2.6788491831528276	-45.30119679671281	0.15020635559062098	0.8600465744317688
123000	-16838.271071985757	-16781.401666376427	-56.86940560932948	-16781.401666376427	8.440445529146	1.0	0.5689301577552925	1.8994183343995663	0.2962690719144703	0.9196227027523121	2.4170103815064867	-44.144852936943764	0.24543839487880867	0.365974423167992
124000	-16834.569307210382	-16785.008746004187	-49.56056120619658	-16785.008746004187	6.467228319836552	1.0	0.5689301577552925	1.8147518700010787	0.3338522822045296	0.9344490869488913	2.2039687668464896	-37.07870028654125	0.580921541320114	0.3083528743569092
125000	-16842.891159636474	-16790.11429803838	-52.776861598091934	-16790.11429803838	6.830933998440832	1.0	0.5689301577552925	1.8473558853283143	0.31156045129881926	0.9329628762120484	2.3342467376274376	-40.2014293370769	0.30546673294983584	0.2926330476936725
126000	-16831.20308497301	-16779.14710964768	-52.05597532532777	-16779.14710964768	6.967225926849017	1.0	0.5689301577552925	1.8210301653894354	0.3044619250160639	0.9331371639002326	2.334130101843051	-39.556084728011356	0.4080676449180973	0.5101847191358514
127000	-16833.590525084877	-16781.64359021809	-51.9469348667887	-16781.64359021809	6.516563710132112	1.0	0.5689301577552925	1.8368588188721227	0.33954322838121603	0.9246628614754099	2.307509292411678	-39.40161258367352	0.5350310840757729	0.4993174197007767
128000	-16828.2667223091	-16777.075808772777	-51.19091353632405	-16777.075808772777	6.550739570907073	1.0	0.5689301577552925	1.7865525609886739	0.35280401680856377	0.9161034151443527	2.2185294667985946	-38.79010241846622	0.3772081830178568	0.5883122161545066
129000	-16828.8425526845	-16779.252423645612	-49.59012903888702	-16779.252423645612	6.335003403297304	1.0	0.5689301577552925	1.7612796783098792	0.35760879404602264	0.5673952027402759	1.907559188988893	-37.26205402723891	0.4760755042513083	0.4359889596197291
130000	-16825.940544342888	-16778.30957674983	-47.630967593057896	-16778.30957674983	6.303946361074349	1.0	0.5689301577552925	1.7082762266248235	0.36074790717750377	0.33855956825349104	1.7233613131898176	-35.45574930778121	0.4686793994964186	0.5523348051772489
131000	-16822.858508264704	-16774.275043141748	-48.583465122956056	-16774.275043141748	6.383151882457177	1.0	0.5719257476857564	1.7127857950480596	0.3710869355951287	0.3296531071783451	1.6662279280946473	-36.39222922471248	0.21524392118724883	0.749872878349212
132000	-16837.895513873977	-16784.319020330597	-53.57649354338019	-16784.319020330597	7.554045054015355	1.0	0.5719257476857564	1.866999435361822	0.31103452840023393	0.29382830546020555	1.8339601066897104	-40.9417595802702	0.11466323591855619	0.8131863736565849
133000	-16831.887964633483	-16780.68292964991	-51.20503498357254	-16780.68292964991	7.2975926846895245	1.0	0.5719257476857564	1.7919234583014059	0.33896840071093975	0.3114898305837783	1.8542568800659822	-38.78578263345015	0.3980684014928055	0.4077348167257624
134000	-16832.37564777072	-16781.73940125443	-50.63624651629284	-16781.73940125443	7.053081772364966	1.0	0.5719257476857564	1.7749448333721105	0.3356575281085346	0.3232102796604042	1.7663772823453336	-38.265835593363875	0.5414096615617339	0.06870088323243191
135000	-16828.504191020846	-16777.325802263775	-51.17838875707032	-16777.325802263775	7.152950658185737	1.0	0.5719257476857564	1.7787442651121892	0.34822486417463083	0.3257849944316235	1.8112534904591626	-38.797044598364934	0.38060202335114646	0.19530620741602733
136000	-16833.897700762445	-16783.339675130796	-50.55802563165066	-16783.339675130796	7.531808655809717	1.0	0.5719257476857564	1.7869672102522014	0.3264594668692639	0.32334349314513317	1.7561091486496494	-38.15302632638624	0.3970931087345553	0.5460247923396561
137000	-16830.857859396445	-16780.210874607026	-50.646984789417594	-16780.210874607026	7.052416330739741	1.0	0.5719257476857564	1.8137392936775083	0.35225814024298935	0.3108999192727127	1.811678168369926	-38.16503665816591	0.27375548582552944	0.5799847785504025
138000	-16831.95311064893	-16778.744023874435	-53.209086774494196	-16778.744023874435	6.525533806702388	1.0	0.5481045708416528	1.8211578162937043	0.3323922608438099	0.29550705021502094	1.8234947006890234	-40.72965523984801	0.4362023669678246	0.7667663564982778
139000	-16832.14948541821	-16784.33496871923	-47.81451669897907	-16784.33496871923	5.642251645401439	1.0	0.5481045708416528	1.7925591784344377	0.36216460187288074	0.3037039033455988	1.847211215577754	-35.41725759410562	0.29389933344028407	0.6218368842562642
140000	-16832.057056104066	-16779.775817487072	-52.28123861699212	-16779.775817487072	6.618118280203312	1.0	0.5481045708416528	1.7925591784344377	0.336798884290633	0.30525725346268	1.8607527365278913	-39.88397951211867	0.5528634063641894	0.0676156235146439
141000	-16837.63841388497	-16788.350664122485	-49.287749762488254	-16788.350664122485	5.6842211204517366	1.0	0.5559084288632838	1.7905998852927378	0.3915185950012127	0.35175744621208427	1.8199035428074128	-36.88832068134676	0.5710162475174331	0.3746470024955591
142000	-16833.074667496607	-16785.746205320043	-47.32846217656267	-16785.746205320043	5.181876644577452	1.0	0.5559084288632838	1.6796928512128102	0.4298120841331007	0.3596630613616233	1.673885955352056	-35.24887952720664	0.3860244017184544	0.5069679700251759
143000	-16831.652405081262	-16785.697080463546	-45.955324617717494	-16785.697080463546	4.4053936843125685	1.0	0.5559084288632838	1.7244640272874203	0.4099505180485282	0.3500192273230585	1.6678648768766675	-33.74639826748343	0.6615472811084429	0.5203085437026961
